year,age,site,plot,subplot,spp,foliage,f1hr,f10hr,f100hr,f1000hr,height
2010,Old,13-101A,1,1,ABLA,0.555217056,0.222086822,0.235967249,0.360891087,0.013880426,156
2010,Old,13-101A,1,2,ABLA,1.330518145,0.532207258,0.565470212,0.864836795,0.033262954,228
2010,Old,13-101A,1,3,,0,0,0,0,0,0
2010,Old,13-101A,1,4,,0,0,0,0,0,0
2010,Old,13-101A,1,5,,0,0,0,0,0,0
2010,Old,13-101A,1,6,ABLA,0.771950457,0.308780183,0.328078944,0.501767797,0.019298761,180
2010,Old,13-101A,1,6,ABLA,0.507265141,0.202906056,0.215587685,0.329722342,0.012681629,150
2010,Old,13-101A,2,1,ABLA,0.771950457,0.308780183,0.328078944,0.501767797,0.019298761,180
2010,Old,13-101A,2,1,ABLA,2.135510914,0.854204366,0.907592138,1.388082094,0.053387773,280
2010,Old,13-101A,2,2,,0,0,0,0,0,0
2010,Old,13-101A,2,3,ABLA,0.605633553,0.242253421,0.25739426,0.393661809,0.015140839,162
2010,Old,13-101A,2,4,ABLA,0.560865402,0.230944577,0.252939299,0.054986804,0,141
2010,Old,13-101A,2,5,,0,0,0,0,0,0
2010,Old,13-101A,2,5,ABLA,0.82223004,0.328892016,0.349447767,0.534449526,0.020555751,185
2010,Old,13-101A,2,6,,0,0,0,0,0,0
2010,Old,13-101A,3,1,,0,0,0,0,0,0
2010,Old,13-101A,3,2,ABLA,0.507265141,0.202906056,0.215587685,0.329722342,0.012681629,150
2010,Old,13-101A,3,3,ABLA,0.598187789,0.246312619,0.269770963,0.058645862,0,145
2010,Old,13-101A,3,3,ABLA,0.316617115,0.130371753,0.142788111,0.031040894,0,110
2010,Old,13-101A,3,3,ABLA,0.598187789,0.246312619,0.269770963,0.058645862,0,145
2010,Old,13-101A,3,3,ABLA,0.598187789,0.246312619,0.269770963,0.058645862,0,145
2010,Old,13-101A,3,3,ABLA,0.507265141,0.202906056,0.215587685,0.329722342,0.012681629,150
2010,Old,13-101A,3,4,ABLA,0.588552446,0.235420979,0.25013479,0.38255909,0.014713811,160
2010,Old,13-101A,3,5,ABLA,0.685941204,0.274376482,0.291525012,0.445861783,0.01714853,171
2010,Old,13-101A,3,5,ABLA,0.547054695,0.218821878,0.232498246,0.355585552,0.013676367,155
2010,Old,13-101A,3,6,ABLA,0.547054695,0.218821878,0.232498246,0.355585552,0.013676367,155
2010,Old,13-101A,4,1,,0,0,0,0,0,0
2010,Old,13-101A,4,2,,0,0,0,0,0,0
2010,Old,13-101A,4,3,,0,0,0,0,0,0
2010,Old,13-101A,4,4,,0,0,0,0,0,0
2010,Old,13-101A,4,5,,0,0,0,0,0,0
2010,Old,13-101A,4,6,,0,0,0,0,0,0
2010,Old,13-101A,5,1,,0,0,0,0,0,0
2010,Old,13-101A,5,2,ABLA,0.685941204,0.274376482,0.291525012,0.445861783,0.01714853,171
2010,Old,13-101A,5,3,,0,0,0,0,0,0
2010,Old,13-101A,5,4,ABLA,1.371182427,0.548472971,0.582752532,0.891268578,0.034279561,231
2010,Old,13-101A,5,5,,0,0,0,0,0,0
2010,Old,13-101A,5,6,,0,0,0,0,0,0
2010,Old,13-101A,6,1,,0,0,0,0,0,0
2010,Old,13-101A,6,2,,0,0,0,0,0,0
2010,Old,13-101A,6,3,,0,0,0,0,0,0
2010,Old,13-101A,6,4,,0,0,0,0,0,0
2010,Old,13-101A,6,5,,0,0,0,0,0,0
2010,Old,13-101A,6,6,,0,0,0,0,0,0
2010,Old,13-101A,7,1,,0,0,0,0,0,0
2010,Old,13-101A,7,2,,0,0,0,0,0,0
2010,Old,13-101A,7,3,,0,0,0,0,0,0
2010,Old,13-101A,7,4,,0,0,0,0,0,0
2010,Old,13-101A,7,5,,0,0,0,0,0,0
2010,Old,13-101A,7,6,,0,0,0,0,0,0
2010,Old,13-101A,8,1,,0,0,0,0,0,0
2010,Old,13-101A,8,2,,0,0,0,0,0,0
2010,Old,13-101A,8,3,,0,0,0,0,0,0
2010,Old,13-101A,8,4,,0,0,0,0,0,0
2010,Old,13-101A,8,5,,0,0,0,0,0,0
2010,Old,13-101A,8,6,,0,0,0,0,0,0
2010,Old,13-101A,9,1,,0,0,0,0,0,0
2010,Old,13-101A,9,2,,0,0,0,0,0,0
2010,Old,13-101A,9,3,,0,0,0,0,0,0
2010,Old,13-101A,9,4,,0,0,0,0,0,0
2010,Old,13-101A,9,5,,0,0,0,0,0,0
2010,Old,13-101A,9,6,,0,0,0,0,0,0
2010,Old,13-101A,10,1,,0,0,0,0,0,0
2010,Old,13-101A,10,2,,0,0,0,0,0,0
2010,Old,13-101A,10,3,ABLA,0.560865402,0.230944577,0.252939299,0.054986804,0,141
2010,Old,13-101A,10,4,ABLA,0.972647521,0.389059008,0.413375196,0.632220888,0.024316188,199
2010,Old,13-101A,10,5,,0,0,0,0,0,0
2010,Old,13-101A,10,6,,0,0,0,0,0,0
2010,Old,13-103A,1,1,,0,0,0,0,0,0
2010,Old,13-103A,1,2,ABLA,1.584967644,0.633987058,0.673611249,1.030228969,0.039624191,246
2010,Old,13-103A,1,3,,0,0,0,0,0,0
2010,Old,13-103A,1,4,,0,0,0,0,0,0
2010,Old,13-103A,1,5,,0,0,0,0,0,0
2010,Old,13-103A,1,6,ABLA,0.515087201,0.20603488,0.218912061,0.334806681,0.01287718,151
2010,Old,13-103A,2,1,ABLA,2.572103268,0.935310279,1.402965419,2.260333175,0.623540186,330
2010,Old,13-103A,2,1,ABLA,0.961428036,0.384571214,0.408606915,0.624928223,0.024035701,198
2010,Old,13-103A,2,2,,0,0,0,0,0,0
2010,Old,13-103A,2,3,,0,0,0,0,0,0
2010,Old,13-103A,2,4,,0,0,0,0,0,0
2010,Old,13-103A,2,5,ABLA,0.617360524,0.254207275,0.278417491,0.060525542,0,147
2010,Old,13-103A,2,5,ABLA,0.874311905,0.349724762,0.37158256,0.568302738,0.021857798,190
2010,Old,13-103A,2,6,ABLA,0.771950457,0.308780183,0.328078944,0.501767797,0.019298761,180
2010,Old,13-103A,3,1,,0,0,0,0,0,0
2010,Old,13-103A,3,2,,0,0,0,0,0,0
2010,Old,13-103A,3,3,,0,0,0,0,0,0
2010,Old,13-103A,3,4,,0,0,0,0,0,0
2010,Old,13-103A,3,5,,0,0,0,0,0,0
2010,Old,13-103A,3,6,,0,0,0,0,0,0
2010,Old,13-103A,4,1,ABLA,0.538960664,0.215584266,0.229058282,0.350324431,0.013474017,154
2010,Old,13-103A,4,1,ABLA,0.570068562,0.234734114,0.257089743,0.055889075,0,142
2010,Old,13-103A,4,2,,0,0,0,0,0,0
2010,Old,13-103A,4,3,,0,0,0,0,0,0
2010,Old,13-103A,4,4,,0,0,0,0,0,0
2010,Old,13-103A,4,5,,0,0,0,0,0,0
2010,Old,13-103A,4,6,,0,0,0,0,0,0
2010,Old,13-103A,5,1,PIEN,1.995635416,0.798254167,0.848145052,1.297163021,0.049890885,273
2010,Old,13-103A,5,2,,0,0,0,0,0,0
2010,Old,13-103A,5,3,PIEN,0.754417593,0.301767037,0.320627477,0.490371435,0.01886044,187
2010,Old,13-103A,5,3,ABLA,0.733014428,0.293205771,0.311531132,0.476459378,0.018325361,176
2010,Old,13-103A,5,4,,0,0,0,0,0,0
2010,Old,13-103A,5,5,PIEN,0.581572356,0.232628942,0.247168251,0.378022031,0.014539309,169
2010,Old,13-103A,6,6,,0,0,0,0,0,0
2010,Old,13-103A,6,1,PIEN,1.479451616,0.591780646,0.628766937,0.96164355,0.03698629,243
2010,Old,13-103A,6,2,ABLA,0.884945844,0.353978338,0.376101984,0.575214798,0.022123646,191
2010,Old,13-103A,6,3,ABLA,0.588729575,0.24241806,0.265505495,0.057718586,0,144
2010,Old,13-103A,6,4,,0,0,0,0,0,0
2010,Old,13-103A,6,5,,0,0,0,0,0,0
2010,Old,13-103A,6,6,,0,0,0,0,0,0
2010,Old,13-103A,7,1,,0,0,0,0,0,0
2010,Old,13-103A,7,2,,0,0,0,0,0,0
2010,Old,13-103A,7,3,,0,0,0,0,0,0
2010,Old,13-103A,7,4,ABLA,0.928210676,0.37128427,0.394489537,0.603336939,0.023205267,195
2010,Old,13-103A,7,5,,0,0,0,0,0,0
2010,Old,13-103A,7,6,,0,0,0,0,0,0
2010,Old,13-103A,8,1,ABLA,1.454595668,0.581838267,0.618203159,0.945487185,0.036364892,237
2010,Old,13-103A,8,2,,0,0,0,0,0,0
2010,Old,13-103A,8,3,,0,0,0,0,0,0
2010,Old,13-103A,8,4,,0,0,0,0,0,0
2010,Old,13-103A,8,5,,0,0,0,0,0,0
2010,Old,13-103A,8,6,,0,0,0,0,0,0
2010,Old,13-103A,9,1,,0,0,0,0,0,0
2010,Old,13-103A,9,2,,0,0,0,0,0,0
2010,Old,13-103A,9,3,,0,0,0,0,0,0
2010,Old,13-103A,9,4,,0,0,0,0,0,0
2010,Old,13-103A,9,5,PIEN,0.955490149,0.38219606,0.406083313,0.621068597,0.023887254,205
2010,Old,13-103A,9,6,,0,0,0,0,0,0
2010,Old,13-103A,10,1,,0,0,0,0,0,0
2010,Old,13-103A,10,2,,0,0,0,0,0,0
2010,Old,13-103A,10,3,,0,0,0,0,0,0
2010,Old,13-103A,10,4,,0,0,0,0,0,0
2010,Old,13-103A,10,5,,0,0,0,0,0,0
2010,Old,13-103A,10,6,,0,0,0,0,0,0
Endemic,Old,13-06B,1,1,,0,0,0,0,0,0
Endemic,Old,13-06B,1,2,,0,0,0,0,0,0
Endemic,Old,13-06B,1,3,,0,0,0,0,0,0
Endemic,Old,13-06B,1,4,,0,0,0,0,0,0
Endemic,Old,13-06B,1,5,,0,0,0,0,0,0
Endemic,Old,13-06B,1,6,,0,0,0,0,0,0
Endemic,Old,13-06B,2,1,,0,0,0,0,0,0
Endemic,Old,13-06B,2,2,,0,0,0,0,0,0
Endemic,Old,13-06B,2,3,,0,0,0,0,0,0
Endemic,Old,13-06B,2,4,,0,0,0,0,0,0
Endemic,Old,13-06B,2,5,,0,0,0,0,0,0
Endemic,Old,13-06B,2,6,,0,0,0,0,0,0
Endemic,Old,13-06B,3,1,ABLA,0.570068562,0.234734114,0.257089743,0.055889075,0,142
Endemic,Old,13-06B,3,2,,0,0,0,0,0,0
Endemic,Old,13-06B,3,3,,0,0,0,0,0,0
Endemic,Old,13-06B,3,4,,0,0,0,0,0,0
Endemic,Old,13-06B,3,5,,0,0,0,0,0,0
Endemic,Old,13-06B,3,6,ABLA,1.644949952,0.657979981,0.69910373,1.069217469,0.041123749,250
Endemic,Old,13-06B,3,6,ABLA,1.497350041,0.598940016,0.636373767,0.973277527,0.037433751,240
Endemic,Old,13-06B,3,6,ABLA,0.640627793,0.256251117,0.272266812,0.416408065,0.016015695,166
Endemic,Old,13-06B,4,1,,0,0,0,0,0,0
Endemic,Old,13-06B,4,2,,0,0,0,0,0,0
Endemic,Old,13-06B,4,3,,0,0,0,0,0,0
Endemic,Old,13-06B,4,4,,0,0,0,0,0,0
Endemic,Old,13-06B,4,5,,0,0,0,0,0,0
Endemic,Old,13-06B,4,6,,0,0,0,0,0,0
Endemic,Old,13-06B,5,1,,0,0,0,0,0,0
Endemic,Old,13-06B,5,2,ABLA,0.631774907,0.252709963,0.268504336,0.41065369,0.015794373,165
Endemic,Old,13-06B,5,3,,0,0,0,0,0,0
Endemic,Old,13-06B,5,4,ABLA,0.547054695,0.218821878,0.232498246,0.355585552,0.013676367,155
Endemic,Old,13-06B,5,5,,0,0,0,0,0,0
Endemic,Old,13-06B,5,6,,0,0,0,0,0,0
Endemic,Old,13-06B,6,1,,0,0,0,0,0,0
Endemic,Old,13-06B,6,2,,0,0,0,0,0,0
Endemic,Old,13-06B,6,3,,0,0,0,0,0,0
Endemic,Old,13-06B,6,4,,0,0,0,0,0,0
Endemic,Old,13-06B,6,5,,0,0,0,0,0,0
Endemic,Old,13-06B,6,6,,0,0,0,0,0,0
Endemic,Old,13-06B,7,1,,0,0,0,0,0,0
Endemic,Old,13-06B,7,2,ABLA,2.522525055,1.009010022,1.072073148,1.639641285,0.063063126,301
Endemic,Old,13-06B,7,2,ABLA,2.310787465,0.840286351,1.260429526,2.030692015,0.560190901,315
Endemic,Old,13-06B,7,3,ABLA,2.100545117,0.840218047,0.892731675,1.365354326,0.052513628,278
Endemic,Old,13-06B,7,4,ABLA,0.950282142,0.380112857,0.40386991,0.617683392,0.023757054,197
Endemic,Old,13-06B,7,4,ABLA,0.928210676,0.37128427,0.394489537,0.603336939,0.023205267,195
Endemic,Old,13-06B,7,5,,0,0,0,0,0,0
Endemic,Old,13-06B,7,6,,0,0,0,0,0,0
Endemic,Old,13-06B,8,1,ABLA,1.277373892,0.510949557,0.542883904,0.83029303,0.031934347,224
Endemic,Old,13-06B,8,2,,0,0,0,0,0,0
Endemic,Old,13-06B,8,3,,0,0,0,0,0,0
Endemic,Old,13-06B,8,4,,0,0,0,0,0,0
Endemic,Old,13-06B,8,5,,0,0,0,0,0,0
Endemic,Old,13-06B,8,6,,0,0,0,0,0,0
Endemic,Old,13-06B,9,1,,0,0,0,0,0,0
Endemic,Old,13-06B,9,2,,0,0,0,0,0,0
Endemic,Old,13-06B,9,3,,0,0,0,0,0,0
Endemic,Old,13-06B,9,4,ABLA,2.188572864,0.875429146,0.930143467,1.422572362,0.054714322,283
Endemic,Old,13-06B,9,5,PIEN,0.908289097,0.363315639,0.386022866,0.590387913,0.022707227,201
Endemic,Old,13-06B,9,6,,0,0,0,0,0,0
Endemic,Old,13-06B,10,1,,0,0,0,0,0,0
Endemic,Old,13-06B,10,2,,0,0,0,0,0,0
Endemic,Old,13-06B,10,3,,0,0,0,0,0,0
Endemic,Old,13-06B,10,4,,0,0,0,0,0,0
Endemic,Old,13-06B,10,5,,0,0,0,0,0,0
Endemic,Old,13-06B,10,6,,0,0,0,0,0,0
Endemic,Old,13-07B,1,1,,0,0,0,0,0,0
Endemic,Old,13-07B,1,2,,0,0,0,0,0,0
Endemic,Old,13-07B,1,3,,0,0,0,0,0,0
Endemic,Old,13-07B,1,4,,0,0,0,0,0,0
Endemic,Old,13-07B,1,5,,0,0,0,0,0,0
Endemic,Old,13-07B,1,6,,0,0,0,0,0,0
Endemic,Old,13-07B,2,1,,0,0,0,0,0,0
Endemic,Old,13-07B,2,2,,0,0,0,0,0,0
Endemic,Old,13-07B,2,3,,0,0,0,0,0,0
Endemic,Old,13-07B,2,4,,0,0,0,0,0,0
Endemic,Old,13-07B,2,5,,0,0,0,0,0,0
Endemic,Old,13-07B,2,6,,0,0,0,0,0,0
Endemic,Old,13-07B,3,1,,0,0,0,0,0,0
Endemic,Old,13-07B,3,2,,0,0,0,0,0,0
Endemic,Old,13-07B,3,3,,0,0,0,0,0,0
Endemic,Old,13-07B,3,4,,0,0,0,0,0,0
Endemic,Old,13-07B,3,5,,0,0,0,0,0,0
Endemic,Old,13-07B,3,6,,0,0,0,0,0,0
Endemic,Old,13-07B,4,1,,0,0,0,0,0,0
Endemic,Old,13-07B,4,2,,0,0,0,0,0,0
Endemic,Old,13-07B,4,3,,0,0,0,0,0,0
Endemic,Old,13-07B,4,4,ABLA,1.497350041,0.598940016,0.636373767,0.973277527,0.037433751,240
Endemic,Old,13-07B,4,4,ABLA,1.540806483,0.616322593,0.654842755,1.001524214,0.038520162,243
Endemic,Old,13-07B,4,5,,0,0,0,0,0,0
Endemic,Old,13-07B,4,6,,0,0,0,0,0,0
Endemic,Old,13-07B,5,1,,0,0,0,0,0,0
Endemic,Old,13-07B,5,2,,0,0,0,0,0,0
Endemic,Old,13-07B,5,3,,0,0,0,0,0,0
Endemic,Old,13-07B,5,4,ABLA,1.614801225,0.64592049,0.68629052,1.049620796,0.040370031,248
Endemic,Old,13-07B,5,4,PIEN,0.89671649,0.358686596,0.381104508,0.582865718,0.022417912,200
Endemic,Old,13-07B,5,4,ABLA,0.723458253,0.289383301,0.307469757,0.470247864,0.018086456,175
Endemic,Old,13-07B,5,5,ABLA,0.742641614,0.297056646,0.315622686,0.482717049,0.01856604,177
Endemic,Old,13-07B,5,6,ABLA,0.690569078,0.276227631,0.293491858,0.4488699,0.017264227,171.5
Endemic,Old,13-07B,6,1,,0,0,0,0,0,0
Endemic,Old,13-07B,6,2,,0,0,0,0,0,0
Endemic,Old,13-07B,6,3,ABLA,0.456977836,0.188167344,0.206088044,0.044801749,0,129
Endemic,Old,13-07B,6,3,ABLA,1.371182427,0.548472971,0.582752532,0.891268578,0.034279561,231
Endemic,Old,13-07B,6,3,ABLA,1.426481475,0.57059259,0.606254627,0.927212958,0.035662037,235
Endemic,Old,13-07B,6,4,ABLA,0.917284876,0.366913951,0.389846072,0.59623517,0.022932122,194
Endemic,Old,13-07B,6,5,,0,0,0,0,0,0
Endemic,Old,13-07B,6,6,,0,0,0,0,0,0
Endemic,Old,13-07B,7,1,ABLA,0.685941204,0.274376482,0.291525012,0.445861783,0.01714853,171
Endemic,Old,13-07B,7,2,ABLA,1.752963334,0.701185333,0.745009417,1.139426167,0.043824083,257
Endemic,Old,13-07B,7,2,ABLA,1.277373892,0.510949557,0.542883904,0.83029303,0.031934347,224
Endemic,Old,13-07B,7,3,,0,0,0,0,0,0
Endemic,Old,13-07B,7,4,,0,0,0,0,0,0
Endemic,Old,13-07B,7,5,ABLA,1.832503121,0.733001249,0.778813827,1.191127029,0.045812578,262
Endemic,Old,13-07B,7,6,,0,0,0,0,0,0
Endemic,Old,13-07B,8,1,ABLA,0.516115783,0.212518263,0.232758098,0.050599587,0,136
Endemic,Old,13-07B,8,2,,0,0,0,0,0,0
Endemic,Old,13-07B,8,3,,0,0,0,0,0,0
Endemic,Old,13-07B,8,4,,0,0,0,0,0,0
Endemic,Old,13-07B,8,5,,0,0,0,0,0,0
Endemic,Old,13-07B,8,6,,0,0,0,0,0,0
Endemic,Old,13-07B,9,1,,0,0,0,0,0,0
Endemic,Old,13-07B,9,2,,0,0,0,0,0,0
Endemic,Old,13-07B,9,3,,0,0,0,0,0,0
Endemic,Old,13-07B,9,4,ABLA,0.863750644,0.345500258,0.367094024,0.561437919,0.021593766,189
Endemic,Old,13-07B,9,5,,0,0,0,0,0,0
Endemic,Old,13-07B,9,6,,0,0,0,0,0,0
Endemic,Old,13-07B,10,1,,0,0,0,0,0,0
Endemic,Old,13-07B,10,2,,0,0,0,0,0,0
Endemic,Old,13-07B,10,3,ABLA,1.357550692,0.543020277,0.576959044,0.88240795,0.033938767,230
Endemic,Old,13-07B,10,4,ABLA,1.088914413,0.435565765,0.462788625,0.707794368,0.02722286,209
Endemic,Old,13-07B,10,5,,0,0,0,0,0,0
Endemic,Old,13-07B,10,6,ABLA,0.605633553,0.242253421,0.25739426,0.393661809,0.015140839,162
Endemic,Old,13-07B,10,6,ABLA,0.588729575,0.24241806,0.265505495,0.057718586,0,144
Endemic,Old,13-07F,1,1,,0,0,0,0,0,0
Endemic,Old,13-07F,1,2,,0,0,0,0,0,0
Endemic,Old,13-07F,1,3,,0,0,0,0,0,0
Endemic,Old,13-07F,1,4,,0,0,0,0,0,0
Endemic,Old,13-07F,1,5,,0,0,0,0,0,0
Endemic,Old,13-07F,1,6,,0,0,0,0,0,0
Endemic,Old,13-07F,2,1,,0,0,0,0,0,0
Endemic,Old,13-07F,2,2,,0,0,0,0,0,0
Endemic,Old,13-07F,2,3,,0,0,0,0,0,0
Endemic,Old,13-07F,2,4,,0,0,0,0,0,0
Endemic,Old,13-07F,2,5,,0,0,0,0,0,0
Endemic,Old,13-07F,2,6,,0,0,0,0,0,0
Endemic,Old,13-07F,3,1,,0,0,0,0,0,0
Endemic,Old,13-07F,3,2,,0,0,0,0,0,0
Endemic,Old,13-07F,3,3,,0,0,0,0,0,0
Endemic,Old,13-07F,3,4,,0,0,0,0,0,0
Endemic,Old,13-07F,3,5,,0,0,0,0,0,0
Endemic,Old,13-07F,3,6,,0,0,0,0,0,0
Endemic,Old,13-07F,4,1,,0,0,0,0,0,0
Endemic,Old,13-07F,4,2,ABLA,0.579356559,0.238558583,0.261278448,0.056799663,0,143
Endemic,Old,13-07F,4,3,,0,0,0,0,0,0
Endemic,Old,13-07F,4,4,,0,0,0,0,0,0
Endemic,Old,13-07F,4,5,,0,0,0,0,0,0
Endemic,Old,13-07F,4,6,,0,0,0,0,0,0
Endemic,Old,13-07F,5,1,,0,0,0,0,0,0
Endemic,Old,13-07F,5,2,,0,0,0,0,0,0
Endemic,Old,13-07F,5,3,,0,0,0,0,0,0
Endemic,Old,13-07F,5,4,,0,0,0,0,0,0
Endemic,Old,13-07F,5,5,,0,0,0,0,0,0
Endemic,Old,13-07F,5,6,,0,0,0,0,0,0
Endemic,Old,13-07F,6,1,ABLA,1.041516108,0.416606443,0.442644346,0.67698547,0.026037903,205
Endemic,Old,13-07F,6,1,ABLA,0.658542981,0.263417192,0.279880767,0.428052937,0.016463575,168
Endemic,Old,13-07F,6,2,ABLA,1.614801225,0.64592049,0.68629052,1.049620796,0.040370031,248
Endemic,Old,13-07F,6,3,,0,0,0,0,0,0
Endemic,Old,13-07F,6,4,,0,0,0,0,0,0
Endemic,Old,13-07F,6,5,,0,0,0,0,0,0
Endemic,Old,13-07F,6,6,,0,0,0,0,0,0
Endemic,Old,13-07F,7,1,,0,0,0,0,0,0
Endemic,Old,13-07F,7,2,,0,0,0,0,0,0
Endemic,Old,13-07F,7,3,,0,0,0,0,0,0
Endemic,Old,13-07F,7,4,ABLA,0.733014428,0.293205771,0.311531132,0.476459378,0.018325361,176
Endemic,Old,13-07F,7,5,,0,0,0,0,0,0
Endemic,Old,13-07F,7,6,,0,0,0,0,0,0
Endemic,Old,13-07F,8,1,,0,0,0,0,0,0
Endemic,Old,13-07F,8,2,,0,0,0,0,0,0
Endemic,Old,13-07F,8,3,,0,0,0,0,0,0
Endemic,Old,13-07F,8,4,,0,0,0,0,0,0
Endemic,Old,13-07F,8,5,,0,0,0,0,0,0
Endemic,Old,13-07F,8,6,,0,0,0,0,0,0
Endemic,Old,13-07F,9,1,,0,0,0,0,0,0
Endemic,Old,13-07F,9,2,,0,0,0,0,0,0
Endemic,Old,13-07F,9,3,,0,0,0,0,0,0
Endemic,Old,13-07F,9,4,ABLA,0.685941204,0.274376482,0.291525012,0.445861783,0.01714853,171
Endemic,Old,13-07F,9,5,,0,0,0,0,0,0
Endemic,Old,13-07F,9,6,,0,0,0,0,0,0
Endemic,Old,13-07F,10,1,,0,0,0,0,0,0
Endemic,Old,13-07F,10,2,,0,0,0,0,0,0
Endemic,Old,13-07F,10,3,,0,0,0,0,0,0
Endemic,Old,13-07F,10,4,,0,0,0,0,0,0
Endemic,Old,13-07F,10,5,,0,0,0,0,0,0
Endemic,Old,13-07F,10,6,,0,0,0,0,0,0
Endemic,Old,13-107A,1,1,ABLA,1.02985273,0.411941092,0.43768741,0.669404275,0.025746318,204
Endemic,Old,13-107A,1,1,ABLA,0.742641614,0.297056646,0.315622686,0.482717049,0.01856604,177
Endemic,Old,13-107A,1,2,,0,0,0,0,0,0
Endemic,Old,13-107A,1,3,,0,0,0,0,0,0
Endemic,Old,13-107A,1,4,,0,0,0,0,0,0
Endemic,Old,13-107A,1,5,,0,0,0,0,0,0
Endemic,Old,13-107A,1,6,ABLA,2.483237043,0.902995288,1.354492932,2.182238613,0.601996859,325
Endemic,Old,13-107A,2,1,PIEN,0.427993984,0.171197593,0.181897443,0.278196089,0.01069985,150
Endemic,Old,13-107A,2,1,PIEN,0.505242078,0.202096831,0.214727883,0.328407351,0.012631052,160
Endemic,Old,13-107A,2,2,,0,0,0,0,0,0
Endemic,Old,13-107A,2,3,,0,0,0,0,0,0
Endemic,Old,13-107A,2,4,,0,0,0,0,0,0
Endemic,Old,13-107A,2,5,ABLA,1.357550692,0.543020277,0.576959044,0.88240795,0.033938767,230
Endemic,Old,13-107A,2,6,PIEN,0.683931565,0.273572626,0.290670915,0.444555517,0.017098289,180
Endemic,Old,13-107A,3,1,ABLA,0.579356559,0.238558583,0.261278448,0.056799663,0,143
Endemic,Old,13-107A,3,2,,0,0,0,0,0,0
Endemic,Old,13-107A,3,3,,0,0,0,0,0,0
Endemic,Old,13-107A,3,4,,0,0,0,0,0,0
Endemic,Old,13-107A,3,5,ABLA,0.762109507,0.304843803,0.323896541,0.49537118,0.019052738,179
Endemic,Old,13-107A,3,6,,0,0,0,0,0,0
Endemic,Old,13-107A,4,1,ABLA,1.162258209,0.464903284,0.493959739,0.755467836,0.029056455,215
Endemic,Old,13-107A,4,2,,0,0,0,0,0,0
Endemic,Old,13-107A,4,3,,0,0,0,0,0,0
Endemic,Old,13-107A,4,4,,0,0,0,0,0,0
Endemic,Old,13-107A,4,5,,0,0,0,0,0,0
Endemic,Old,13-107A,4,6,,0,0,0,0,0,0
Endemic,Old,13-107A,5,1,,0,0,0,0,0,0
Endemic,Old,13-107A,5,2,,0,0,0,0,0,0
Endemic,Old,13-107A,5,3,,0,0,0,0,0,0
Endemic,Old,13-107A,5,4,,0,0,0,0,0,0
Endemic,Old,13-107A,5,5,,0,0,0,0,0,0
Endemic,Old,13-107A,5,6,,0,0,0,0,0,0
Endemic,Old,13-107A,6,1,,0,0,0,0,0,0
Endemic,Old,13-107A,6,2,,0,0,0,0,0,0
Endemic,Old,13-107A,6,3,PIEN,1.417646795,0.567058718,0.602499888,0.921470417,0.03544117,239
Endemic,Old,13-107A,6,4,,0,0,0,0,0,0
Endemic,Old,13-107A,6,5,,0,0,0,0,0,0
Endemic,Old,13-107A,6,6,,0,0,0,0,0,0
Endemic,Old,13-107A,7,1,,0,0,0,0,0,0
Endemic,Old,13-107A,7,2,ABLA,0.605633553,0.242253421,0.25739426,0.393661809,0.015140839,162
Endemic,Old,13-107A,7,3,ABLA,3.285312935,1.194659249,1.791988874,2.887093186,0.796439499,367
Endemic,Old,13-107A,7,4,,0,0,0,0,0,0
Endemic,Old,13-107A,7,5,,0,0,0,0,0,0
Endemic,Old,13-107A,7,6,,0,0,0,0,0,0
Endemic,Old,13-107A,7,1,,0,0,0,0,0,0
Endemic,Old,13-107A,7,2,PIEN,1.463849211,0.585539685,0.622135915,0.951501987,0.03659623,242
Endemic,Old,13-107A,8,3,ABLA,0.842845687,0.337138275,0.358209417,0.547849697,0.021071142,187
Endemic,Old,13-107A,8,3,ABLA,1.330518145,0.532207258,0.565470212,0.864836795,0.033262954,228
Endemic,Old,13-107A,8,4,ABLA,2.389465427,0.955786171,1.015522806,1.553152527,0.059736636,294
Endemic,Old,13-107A,8,4,ABLA,2.448184853,0.890249037,1.335373556,2.151435174,0.593499358,323
Endemic,Old,13-107A,8,5,,0,0,0,0,0,0
Endemic,Old,13-107A,8,6,,0,0,0,0,0,0
Endemic,Old,13-107A,9,1,ABLA,0.579356559,0.238558583,0.261278448,0.056799663,0,143
Endemic,Old,13-107A,9,2,,0,0,0,0,0,0
Endemic,Old,13-107A,9,3,,0,0,0,0,0,0
Endemic,Old,13-107A,9,4,,0,0,0,0,0,0
Endemic,Old,13-107A,9,5,,0,0,0,0,0,0
Endemic,Old,13-107A,9,6,,0,0,0,0,0,0
Endemic,Old,13-107A,10,1,,0,0,0,0,0,0
Endemic,Old,13-107A,10,2,PIEN,1.976895394,0.790758157,0.840180542,1.284982006,0.049422385,272
Endemic,Old,13-107A,10,3,ABLA,2.224357362,0.889742945,0.945351879,1.445832286,0.055608934,285
Endemic,Old,13-107A,10,4,,0,0,0,0,0,0
Endemic,Old,13-107A,10,5,,0,0,0,0,0,0
Endemic,Old,13-107A,10,6,,0,0,0,0,0,0
1990,Old,13-30C,1,1,ABLA,0.538960664,0.215584266,0.229058282,0.350324431,0.013474017,154
1990,Old,13-30C,1,2,,0,0,0,0,0,0
1990,Old,13-30C,1,3,,0,0,0,0,0,0
1990,Old,13-30C,1,4,,0,0,0,0,0,0
