year,age,site,plot,plot_size,spp,status,sf,lifol,defol,li1hr,de1hr,li10hr,de10hr,li100hr,de100hr,cbh,lcw,dcw,acfl,cbd,ba_li,ba_gr,ba_ye,ba_nd,ba_tw,ba_br,ba_sn,ba_de
1990,Young,13-30C,1,100,ABLA,Tw,S,0,0.000454023,0,0.001467084,0,0.000628433,0,0.002375129,0,0,0.000366781,0.000118756,3.71E-05,0,0,0,0,0.9853312,0,0,0
1990,Young,13-30C,2,100,ABLA,Tw,S,0,0.059762311,0,0.141228428,0,0.15850039,0,0.26075305,0.65,0,0.062024555,0.013037652,0.000838434,0,0,0,0,5.3919862,0,0,0
1990,Young,13-30C,2,100,ABLA,Li,S,0.026201422,0,0.012170355,0,0.00998113,0,0,0,0.6,0.004835291,0.000185547,0.003837178,0.00099667,0.2642422,0,0,0,0,0,0,0
1990,Young,13-30C,2,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0.7,0,0.064256249,0,0,0,0,0,0,0,10.69544655,0,0
1990,Young,13-30C,2,100,ABLA,Tw,S,0,0.091563897,0,0.221011258,0,0.617150539,0,0.404139052,0.85,0,0.133386769,0.020206953,0.00163619,0,0,0,0,16.98447375,0,0,0
1990,Young,13-30C,2,100,ABLA,Li,S,0.017963415,0,0.009587371,0,0.016037379,0,0.004764742,0,0.25,0.004835291,0.078099959,0.002755079,0.000167482,6.3355288,0,0,0,0,0,0,0
1990,Young,13-30C,2,100,ABLA,Tw,S,0,0.143061338,0,0.335570191,0,0.807176064,0,0.621692867,0.7,0,0.190750467,0.031084643,0.001828508,0,0,0,0,13.3333912,0,0,0
1990,Young,13-30C,2,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0.5,0,0.022620506,0,0,0,0,0,0,0,4.6765528,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.01787363,0,0.009556263,0,0.016096703,0,0.004826311,0,0.9,0.004835291,0.095424739,0.002742989,0.000158554,6.47008495,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.017056979,0,0.009269849,0,0.016625127,0,0.005400952,0,1.8,0.004835291,0.102952041,0.002632683,0.000170953,7.79412375,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Tw,S,0,0.080500521,0,0.190236318,0,0.21350185,0,0.35123736,1.65,0,0.083547789,0.017561868,0.001030022,0,0,0,0,5.3919862,0,0,0
1990,Young,13-30C,3,100,ABLA,Tw,S,0,0.213802457,0,0.495239165,0,1.043525897,0,0.922844078,2.5,0,0.267541749,0.046142204,0.002256342,0,0,0,0,10.9872598,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,1.312593327,0,0.7551749,0,1.651742903,0,0.677815334,0,0.25,0.439732646,0.034409359,0.206776823,0.027755278,13.52827375,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Sn,S,0,0,0,0,0,0,0,0,0.4,0,0.003153707,0,0,0,0,0,0,0,0,3.63097375,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.01814434,0,0.009649833,0,0.015917129,0,0.004641604,0,0.5,0.004835291,0.065726127,0.002779417,0.000182856,6.0706582,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.019691773,0,0.010172265,0,0.014852887,0,0.003635982,0,0.5,0.004835291,0.026035922,0.002986404,0.000255248,4.11924055,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.167918472,0,0.094026474,0,0.187806135,0,0.069453762,0,0,0.051920484,0.240108518,0.026194495,0.001179932,10.57982095,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.026731875,0,0.012320859,0,0.009300173,0,0,0,0,0.004835291,0.000101712,0.003905273,0.000929827,0.1662118,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.020842401,0,0.010547785,0,0.014024518,0,0.002938203,0,0.3,0.004835291,0.033598548,0.003139019,0.000197423,2.98686375,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.020600136,0,0.010469595,0,0.014201313,0,0.003081863,0,0.3,0.004835291,0.023631892,0.003106973,0.000240851,3.2051542,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.020738226,0,0.010514219,0,0.01410069,0,0.002999772,0,0.3,0.004835291,0.019911715,0.003125245,0.000258285,3.0794742,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.025983518,0,0.012108043,0,0.010261346,0,0,0,0,0.004835291,0.000195378,0.003809156,0.000906942,0.31176495,0,0,0,0,0,0,0
1990,Young,13-30C,3,100,ABLA,Li,S,0.026776561,0,0.012333462,0,0.009242884,0,0,0,0,0.004835291,8.56E-05,0.003911002,0.000990127,0.15906375,0,0,0,0,0,0,0
1990,Young,13-31C,1,100,ABLA,Ye,F,0,0.255901353,0,0.037353616,0,0.057244416,0,0.47444909,0,0,0.063575381,0.027457816,0.001508671,0,0,4.3749208,0,0,0,0,0
1990,Young,13-31C,1,100,ABLA,Tw,S,0,0.202074655,0,0.489349527,0,1.38350331,0,0.893498838,0,0,0.296843287,0.044674942,0.00232682,0,0,0,0,17.351695,0,0,0
1990,Young,13-31C,1,100,ABLA,Li,S,0.026289094,0,0.012195346,0,0.009868467,0,0,0,0.15,0.004835291,0.000193238,0.003848444,0.000845812,0.2463328,0,0,0,0,0,0,0
1990,Young,13-31C,1,100,ABLA,Li,S,1.805494034,0,1.012719295,0,2.034750756,0,0.757676632,0,0,0.561064072,0.358204545,0.281821333,0.010555106,10.753495,0,0,0,0,0,0,0
1990,Young,13-31C,2,100,ABLA,Ye,S,0,0.200484815,0,0.030308121,0,0.035216926,0,0.370661509,0.25,0,0.050562239,0.021563888,0.001395721,0,0,4.71496375,0,0,0,0,0
1990,Young,13-31C,2,100,ABLA,Li,S,0.018698124,0,0.009839189,0,0.015543403,0,0.004272192,0,0,0.004835291,0.106694215,0.002853731,0.00013461,5.30998,0,0,0,0,0,0,0
1990,Young,13-31C,2,100,ABLA,Ye,S,0,0.169831397,0,0.024245494,0,0.042588908,0,0.3154173,0.1,0,0.041841522,0.018195414,0.001204994,0,0,4.19150655,0,0,0,0,0
1990,Young,13-31C,2,100,ABLA,Ye,S,0,0.671137698,0,0.115182959,0,0.103663097,0,1.227092437,0,0,0.188671443,0.072872918,0.003114227,0,0,7.548655,0,0,0,0,0
1990,Young,13-31C,2,100,ABLA,Ye,S,0,0.824819733,0,0.142529274,0,0.310338766,0,1.507110193,1.1,0,0.249974493,0.089608437,0.004018316,0,0,9.89926375,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Ye,S,0,1.319075872,0,0.203378203,0,1.08788742,0,2.434773542,2.1,0,0.463836886,0.142076497,0.006150498,0,0,15.4850328,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Li,S,0.023821998,0,0.011473891,0,0.011760648,0,0.00129637,0,0,0.004835291,0.003789625,0.003529589,0.000367666,1.03882375,0,0,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Br,S,0,0,0,0,0,0,0,0,3.5,0,0.22332023,0,0,0,0,0,0,0,14.05487295,0,0
1990,Young,13-31C,3,100,ABLA,Li,S,0.01808383,0,0.009628976,0,0.01595745,0,0.00468265,0,0,0.004835291,0.136929223,0.002771281,0.000124832,6.15832,0,0,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Ye,S,0,0.156671782,0,0.018948749,0,0.06314531,0,0.294394816,0.8,0,0.036897335,0.016614616,0.001078871,0,0,3.2689368,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Tw,S,0,0.081362834,0,0.187954891,0,0.30722148,0,0.350680558,0.45,0,0.092722181,0.017534028,0.001113272,0,0,0,0,7.9432902,0,0,0
1990,Young,13-31C,3,100,ABLA,Li,S,0.024672387,0,0.011726936,0,0.011088195,0,0.000865389,0,0,0.004835291,0.000860537,0.003639932,0.000633032,0.6940678,0,0,0,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Nd,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50272,0,0,0,0
1990,Young,13-31C,3,100,ABLA,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33187375,0
2000,Young,13-40C,1,100,PIEN,De,F,0,0,0,0,0,0,0,0,0.25,0,0.028191481,0,0,0,0,0,0,0,0,0,9.89926375
2000,Young,13-40C,1,100,PIEN,Tw,S,0,0.011189718,0,0.006244574,0,0.089062186,0,0.002549986,0,0,0.01090467,0.0014312,5.52E-05,0,0,0,0,5.6417752,0,0,0
2000,Young,13-40C,1,100,PIEN,Li,S,2.414092781,0,1.290056633,0,1.337755264,0,0.57525964,0,0,0.561716432,0.006769656,0.370414941,0.021535752,4.2278752,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,PIEN,Li,S,0.710262452,0,0.355513036,0,0.301716941,0,0.034111766,0,0,0.14016042,0.000470974,0.106577549,0.012997262,0.83333695,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,PIEN,Li,S,1.46855875,0,0.758821092,0,0.715391189,0,0.194047684,0,0.3,0.313681872,0.002379668,0.222737984,0.016622238,2.13852375,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,PIEN,Tw,S,0,0.006027732,0,0.004178886,0,0.044340732,0,0,0.45,0,0.005454747,0.000811718,6.37E-05,0,0,0,0,3.464055,0,0,0
2000,Young,13-40C,1,100,PIEN,Tw,S,0,0.047369071,0,0.019322417,0,0.441309542,0,0.072200805,0,0,0.058020312,0.005703028,0.000265875,0,0,0,0,15.69499695,0,0,0
2000,Young,13-40C,1,100,PIEN,Li,S,4.284414586,0,2.432010968,0,2.890749403,0,2.072689043,0,0.65,1.1679864,0.029931455,0.671642555,0.025782824,9.9551128,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,PIEN,Tw,S,0,0.030293849,0,0.013182478,0,0.266775464,0,0.03037092,0,0,0.034062346,0.003688509,0.00019211,0,0,0,0,11.34262,0,0,0
2000,Young,13-40C,2,100,PIEN,Ye,S,0,0.102069142,0,0.026388729,0,0.175762869,0,0.014985336,1.5,0,0.026642921,0.008887478,0.000566081,0,0,8.1443782,0,0,0,0,0
2000,Young,13-40C,2,100,PIEN,Li,S,3.586582666,0,1.991347133,0,2.262227533,0,1.379415961,0,0,0.921957329,0.017526627,0.55779298,0.02512581,7.548655,0,0,0,0,0,0,0
2000,Young,13-40C,2,100,PIEN,Tw,S,0,0.051122173,0,0.020807509,0,0.477857709,0,0.079591753,0.35,0,0.062938053,0.006152593,0.000281583,0,0,0,0,15.97714855,0,0,0
2000,Young,13-40C,3,100,PIEN,Ye,S,0,0.113222647,0,0.031215263,0,0.204011177,0,0.024221882,0.55,0,0.031024113,0.009761502,0.000450878,0,0,10.18008,0,0,0,0,0
2000,Young,13-40C,3,100,PIEN,Li,S,2.022400063,0,1.066287347,0,1.066265979,0,0.391296153,0,1.6,0.454624954,0.00600496,0.308868741,0.01754936,3.30106375,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,PIEN,Ye,S,0,0.257463627,0,0.077001729,0,0.531102784,0,0.121334302,0.4,0,0.083290082,0.021896276,0.001032843,0,0,18.859855,0,0,0,0,0
2000,Young,13-40C,3,100,PIEN,Li,S,1.107515797,0,0.564152628,0,0.508340701,0,0.102520121,0,0.15,0.228252925,0.001286391,0.167166843,0.025521655,1.47430495,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,PIEN,Br,S,0,0,0,0.03205644,0,0.448084581,0,0.062217979,0.5,0,0.05423602,0.001602822,7.39E-05,0,0,0,0,0,14.3891032,0,0
2000,Young,13-40C,3,100,PIEN,Tw,S,0,0.111102252,0,0.046883408,0,1.193030103,0,0.34633127,0,0,0.169735078,0.013454396,0.000483971,0,0,0,0,30.19462,0,0,0
2000,Young,13-40C,3,100,PIEN,Li,S,0.754202614,0,0.378289788,0,0.323415748,0,0.040029097,0,0.8,0.149593725,0.000869833,0.11324924,0.02311209,0.89931895,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,PIEN,De,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.761375
2000,Young,13-40C,3,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6939942,0
2000,Young,13-48C,1,200,PIEN,Li,S,0.91218548,0,0.477570873,0,0.468151694,0,0.156296251,0,0.5,0.20142043,0.00203495,0.138975635,0.011391446,5.7311651,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,PIEN,Tw,S,0,0.015779612,0,0.007310689,0,0.134459249,0,0.011469935,2,0,0.016901986,0.001943496,0.000105625,0,0,0,0,18.3750444,0,0,0
2000,Young,13-48C,1,200,PIEN,Li,S,0.940270631,0,0.493265941,0,0.486331661,0,0.166985667,0,0.5,0.20868539,0.00216772,0.143353657,0.01128769,5.9737275,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,PIEN,Li,S,1.56574613,0,0.856736099,0,0.94185304,0,0.509224345,0,0.25,0.387355961,0.006658485,0.242248223,0.019457689,12.31664,0,0,0,0,0,0,0
2000,Young,13-48C,2,100,PIEN,De,S,0,0,0,0,0,0,0,0,0.3,0,0.001571192,0,0,0,0,0,0,0,0,0,1.65151375
2000,Young,13-48C,2,100,PIEN,Li,S,3.419464394,0,1.888453601,0,2.120340865,0,1.239091113,0,3,0.866734997,0.025724517,0.5307918,0.029488433,7.02244855,0,0,0,0,0,0,0
2000,Young,13-48C,2,100,PIEN,Ye,S,0,0.226544908,0,0.067542667,0,0.458283073,0,0.097106881,0.3,0,0.071439377,0.019277357,0.000856771,0,0,17.351695,0,0,0,0,0
2000,Young,13-48C,2,100,PIEN,Tw,S,0,0.038294975,0,0.016908125,0,0.334356779,0,0.035562454,2.1,0,0.042512327,0.004674904,0.000219479,0,0,0,0,10.753495,0,0,0
2000,Young,13-48C,2,100,PIEN,Li,S,1.685515784,0,0.878008021,0,0.848146885,0,0.262896229,0,0.5,0.367456692,0.00357928,0.256352381,0.029465791,2.57337655,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,PIEN,Tw,S,0,0.108555412,0,0.04432946,0,1.118912988,0,0.284039264,1.1,0,0.155584055,0.013072014,0.000722211,0,0,0,0,25.520895,0,0,0
2000,Young,13-48C,3,100,PIEN,Ye,S,0,0.033468135,0,0.006417304,0,0.051522941,0,0,0.2,0,0.007857395,0.003025948,0.000263126,0,0,4.48685455,0,0,0,0,0
2000,Young,13-48C,3,100,PIEN,Li,S,0.721170298,0,0.361159963,0,0.307075593,0,0.035542311,0,0,0.142494816,0.000484963,0.108233026,0.016154183,0.8495968,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,PIEN,Sn,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.753495,0
2000,Young,13-40C,1,100,ABLA,Li,S,0.620793505,0,0.309972997,0,0.386076141,0,0.071394422,0,0.25,0.138823707,0.015811862,0.09307665,0.007476036,2.35092295,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Tw,S,0,0.025829832,0,0.066774893,0,0.025868186,0,0.118434558,0.15,0,0.023690799,0.005921728,0.000421475,0,0,0,0,2.7762712,0,0,0
2000,Young,13-40C,1,100,ABLA,Ye,S,0,0.933244642,0,0.140293594,0,0.823336493,0,1.72619569,0.15,0,0.33424906,0.100339144,0.004812429,0,0,16.26181375,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,1.083552367,0,0.572884794,0,0.922750573,0,0.260545277,0,0.15,0.283973301,0.111407731,0.165643716,0.007944543,5.6417752,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,0.879728782,0,0.456082266,0,0.676479216,0,0.169629891,0,0.25,0.218192016,0.070417284,0.133581105,0.007049135,4.33792375,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,0.263460231,0,0.147525381,0,0.294663517,0,0.108971359,0,0,0.081462049,0.213950491,0.041098561,0.001957074,10.57982095,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,0.213992974,0,0.10042445,0,0.087371445,0,0.003816159,0,0,0.040560503,0.000400029,0.031441742,0.006226088,0.4301398,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,0.124441572,0,0.057839382,0,0.047751228,0,0,0,0,0.023003218,0.000154084,0.018228095,0.004557024,0.27343255,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Tw,S,0,0.111728588,0,0.257961203,0,0.430698261,0,0.48141838,0.75,0,0.128180926,0.024070919,0.001340998,0,0,0,0,8.1443782,0,0,0
2000,Young,13-40C,1,100,ABLA,Tw,S,0,0.029328212,0,0.075009338,0,0.033700063,0,0.133665762,0.75,0,0.027170397,0.006683288,0.000479089,0,0,0,0,2.9563078,0,0,0
2000,Young,13-40C,1,100,ABLA,Li,S,1.863030296,0,1.052727904,0,2.169131812,0,0.831628987,0,0.15,0.5916519,0.308429222,0.29157582,0.012225401,11.52242095,0,0,0,0,0,0,0
2000,Young,13-40C,1,100,ABLA,Tw,S,0,0.052521714,0,0.125053634,0,0.128396229,0,0.230097063,0.3,0,0.053606982,0.011504853,0.000747068,0,0,0,0,4.9882392,0,0,0
2000,Young,13-40C,2,100,ABLA,Ye,S,0,0.004064421,0,0.001129783,0,0,0,0,0,0,0.000766527,0.000462931,6.43E-05,0,0,0.39597055,0,0,0,0,0
2000,Young,13-40C,2,100,ABLA,Ye,S,0,0.045471233,0,0.001245293,0,0.037369971,0,0.089697173,1.1,0,0.009655335,0.004609388,0.00041526,0,0,1.5838822,0,0,0,0,0
2000,Young,13-40C,2,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0.15,0,0.004998239,0,0,0,0,0,0,0,1.65151375,0,0
2000,Young,13-40C,2,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0.25,0,0.057415237,0,0,0,0,0,0,0,8.1443782,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.040454967,0,0.102602256,0,0.05135783,0,0.183512189,0.5,0,0.037792807,0.009175609,0.000562921,0,0,0,0,3.11065855,0,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.128211965,0,0.295735,0,0.539699817,0,0.552158931,0,0,0.151580905,0.027607947,0.001437914,0,0,0,0,9.08038,0,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.079044017,0,0.188172179,0,0.494607835,0,0.346260212,0.4,0,0.110808669,0.017313011,0.001407562,0,0,0,0,15.3458422,0,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.209754943,0,0.536099983,0,1.761940027,0,0.955609868,0,0,0.346341246,0.047780493,0.002654472,0,0,0,0,22.90518,0,0,0
2000,Young,13-40C,2,100,ABLA,Nd,S,0,0.05248393,0,0.011731025,0,0.02468681,0,0.116698884,0.35,0,0.015622737,0.005834944,0.000472465,0,0,0,2.3238232,0,0,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.031132428,0,0.081907887,0,0.024068813,0,0.144172744,0.1,0,0.028128249,0.007208637,0.000447741,0,0,0,0,2.51682055,0,0,0
2000,Young,13-40C,2,100,ABLA,Tw,S,0,0.205992536,0,0.481243475,0,1.120631623,0,0.893228547,0.25,0,0.270110214,0.044661427,0.002106671,0,0,0,0,12.6939942,0,0,0
2000,Young,13-40C,2,100,ABLA,Br,S,0,0,0,0,0,0,0,0,0,0,0.056532836,0,0,0,0,0,0,0,3.80182,0,0
2000,Young,13-40C,2,100,ABLA,Li,S,2.834166314,0,1.545633594,0,2.808258388,0,0.927120556,0,0,0.811517885,0.134525992,0.437979991,0.022811458,8.09387055,0,0,0,0,0,0,0
2000,Young,13-40C,2,100,ABLA,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.835655,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,1.671041904,0,0.887153225,0,1.453011683,0,0.419699916,0,0.25,0.443090673,0.097583543,0.255819513,0.01349971,5.94034375,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,1.807847013,0,0.982499251,0,1.762075641,0,0.572439887,0,0.3,0.512486179,0.079652847,0.279034626,0.018727156,7.79412375,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,0.930731611,0,0.489762721,0,0.773699889,0,0.212655788,0,2.25,0.240685001,0.101537198,0.142049433,0.007699156,5.30998,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Tw,S,0,0.000162439,0,0.00087771,0,0,0,0,0.65,0,0.000117137,6.01E-05,1.48E-05,0,0,0,0,0.1520728,0,0,0
2000,Young,13-40C,3,100,ABLA,Ye,S,0,0.016374999,0,0.000257765,0,0.014128134,0,0.032492234,0,0,0.003448141,0.001650388,0.000214336,0,0,1.47430495,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,0.075298418,0,0.035223695,0,0.031012533,0,0,0,0,0.014153465,0.001201542,0.011052211,0.001201327,0.37397655,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,0.118174321,0,0.055528836,0,0.048730211,0,0.002305243,0,0.3,0.022473861,0.000364237,0.017370316,0.003947799,0.4537048,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,1.281957014,0,0.648369801,0,0.859601423,0,0.179158747,0,0.15,0.296908699,0.037642789,0.193032682,0.011321565,2.9563078,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,2.515768238,0,1.356926559,0,2.364808777,0,0.740981708,0,0.6,0.697848528,0.134417279,0.38726948,0.019559065,7.1640742,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,0.136468646,0,0.065276245,0,0.064189196,0,0.006021577,0,1.6,0.027195566,0.001946033,0.020174489,0.003307293,0.8495968,0,0,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Ye,S,0,0.003715354,0,0.000632342,0,0,0,0,1.7,0,0.000719672,0.000403152,0.000100788,0,0,0.59454495,0,0,0,0,0
2000,Young,13-40C,3,100,ABLA,Li,S,1.301670305,0,0.68089962,0,1.049331472,0,0.278432155,0,0,0.331033355,0.075800321,0.198256993,0.010601978,4.909375,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.346042597,0,0.177043575,0,0.247618623,0,0.056591821,0,1.5,0.082729662,0.018906964,0.052308617,0.003683705,7.1274699,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.554895841,0,0.293899109,0,0.476801629,0,0.135958598,0,0,0.146155518,0.042356483,0.084879495,0.004663709,11.5375811,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Tw,S,0,0.029250278,0,0.068007754,0,0.095940628,0,0.126508311,0.2,0,0.031970768,0.006325416,0.000436236,0,0,0,0,13.4868779,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.03390189,0,0.015564864,0,0.011243883,0,0,0,0,0.006071064,4.81E-05,0.004946675,0.001052484,0.25136,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.310168319,0,0.161283622,0,0.242330168,0,0.061954685,0,0,0.077573679,0.003520848,0.047145194,0.007604064,9.04896,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Tw,S,0,0.001154474,0,0.003929989,0,0.002166824,0,0.006238936,1.1,0,0.00091566,0.000311947,4.73E-05,0,0,0,0,1.6025771,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.310597215,0,0.162569108,0,0.2511624,0,0.066884791,0,0.95,0.079121351,0.021581569,0.047316632,0.003571067,9.8974571,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.267626217,0,0.133466458,0,0.165215837,0,0.030169399,0,0,0.059647791,0.007100068,0.040109267,0.003287645,4.5937611,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Tw,S,0,0.01219564,0,0.031892597,0,0.010369153,0,0.056283878,2.5,0,0.011074151,0.002814194,0.000240529,0,0,0,0,5.2037804,0,0,0
2000,Young,13-48C,1,200,ABLA,Br,S,0,0,0,0,0,0,0,0,0.7,0,0.056446013,0,0,0,0,0,0,0,16.08704,0,0
2000,Young,13-48C,1,200,ABLA,Li,S,0.833731164,0,0.455998639,0,0.837416745,0,0.280128426,0,0.3,0.240727497,0.051994057,0.12897298,0.007864206,16.6959596,0,0,0,0,0,0,0
2000,Young,13-48C,1,200,ABLA,Br,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5087884,0,0
2000,Young,13-48C,2,100,ABLA,Ye,S,0,0.000562311,0,0.000318464,0,0,0,0,0,0,0.000101712,7.22E-05,1.72E-05,0,0,0.1662118,0,0,0,0,0
2000,Young,13-48C,2,100,ABLA,Li,S,0.965430911,0,0.489767939,0,0.658707371,0,0.140839441,0,0.7,0.225474566,0.024747171,0.145519885,0.011193837,3.11065855,0,0,0,0,0,0,0
2000,Young,13-48C,2,100,ABLA,Li,S,0.261116233,0,0.123874037,0,0.115722584,0,0.008464586,0,0.35,0.050917744,0.001105022,0.038499027,0.006062839,0.65047255,0,0,0,0,0,0,0
2000,Young,13-48C,2,100,ABLA,Li,S,0.081980457,0,0.037662902,0,0.027410559,0,0,0,0,0.014705392,6.16E-05,0.011964336,0.003233604,0.13204255,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.430838487,0,0.208297021,0,0.218239073,0,0.025931426,0,0.25,0.088330601,0.003433231,0.063913551,0.007563734,1.15005055,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Ye,S,0,0.008257948,0,0.0013141,0,0,0,0,0.7,0,0.001604936,0.0008915,0.000118867,0,0,0.62219455,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.266649361,0,0.128189808,0,0.129936928,0,0.013752557,0,1.4,0.053852865,0.003665298,0.039483917,0.004757098,0.9853312,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.106479307,0,0.051640921,0,0.055084904,0,0.006929722,0,1.4,0.022013485,0.003302539,0.015812023,0.002325297,1.2470598,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Ye,S,0,0.003953094,0,0.001130989,0,0,0,0,0,0,0.000744287,0.000451859,6.28E-05,0,0,0.384895,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.109781421,0,0.051058334,0,0.04243214,0,0,0,0.3,0.02032719,0.000275057,0.016083976,0.003282444,0.28278,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Ye,S,0,0.000765396,0,0.00047382,0,0,0,0,0,0,0.000137754,0.000100231,1.93E-05,0,0,0.14523895,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Ye,S,0,0.014858682,0,3.08E-05,0,0.013713049,0,0.029748212,0,0,0.003092476,0.001487411,0.00019317,0,0,1.327495,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.041843415,0,0.019561297,0,0.017114992,0,0,0,0,0.00785197,0.000431533,0.006140471,0.001077276,0.3632152,0,0,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Ye,S,0,0.001797355,0,0.000682809,0,0,0,0,0.4,0,0.0003328,0.000213876,4.04E-05,0,0,0.28278,0,0,0,0,0
2000,Young,13-48C,3,100,ABLA,Li,S,0.050549426,0,0.023313584,0,0.017724188,0,0,0,0,0.00915872,0.000134324,0.007386301,0.001571553,0.17351695,0,0,0,0,0,0,0
